,pct_veg,gridcell,pft,biome
3,0.0,87,needleleaf_deciduous_boreal_tree,2.0
4,68.34490117763309,87,broadleaf_evergreen_tropical_tree,2.0
5,0.0,87,broadleaf_evergreen_temperate_tree,2.0
6,1.149073801148176,87,broadleaf_deciduous_tropical_tree,2.0
7,0.0,87,broadleaf_deciduous_temperate_tree,2.0
8,0.0,87,broadleaf_deciduous_boreal_tree,2.0
9,0.0,87,broadleaf_evergreen_shrub,2.0
10,0.00432891525190496,87,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,87,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,87,c3_arctic_grass,2.0
13,0.0,87,c3_non-arctic_grass,2.0
14,18.527196033126376,87,c4_grass,2.0
15,8.154187175786575,87,c3_crop,2.0
16,1.3964961442257153,87,c3_irrigated,2.0
0,0.0016292222343694325,88,not_vegetated,1.0
1,0.0,88,needleleaf_evergreen_temperate_tree,1.0
2,0.0,88,needleleaf_evergreen_boreal_tree,1.0
3,0.0,88,needleleaf_deciduous_boreal_tree,1.0
4,97.36920473130378,88,broadleaf_evergreen_tropical_tree,1.0
5,0.0,88,broadleaf_evergreen_temperate_tree,1.0
6,0.26441984906589333,88,broadleaf_deciduous_tropical_tree,1.0
7,0.0,88,broadleaf_deciduous_temperate_tree,1.0
8,0.0,88,broadleaf_deciduous_boreal_tree,1.0
9,0.0,88,broadleaf_evergreen_shrub,1.0
10,0.0,88,broadleaf_deciduous_temperate_shrub,1.0
11,0.0,88,broadleaf_deciduous_boreal_shrub,1.0
12,0.0,88,c3_arctic_grass,1.0
13,0.0,88,c3_non-arctic_grass,1.0
14,0.3629788171576159,88,c4_grass,1.0
15,0.0017673918281667367,88,c3_crop,1.0
16,0.0,88,c3_irrigated,1.0
0,3.943284930927047,89,not_vegetated,3.0
1,0.0,89,needleleaf_evergreen_temperate_tree,3.0
2,0.0,89,needleleaf_evergreen_boreal_tree,3.0
3,0.0,89,needleleaf_deciduous_boreal_tree,3.0
4,1.9283339587583197,89,broadleaf_evergreen_tropical_tree,3.0
5,0.0,89,broadleaf_evergreen_temperate_tree,3.0
6,5.025161183767675,89,broadleaf_deciduous_tropical_tree,3.0
7,0.0,89,broadleaf_deciduous_temperate_tree,3.0
8,0.0,89,broadleaf_deciduous_boreal_tree,3.0
9,0.0,89,broadleaf_evergreen_shrub,3.0
10,23.74715131490548,89,broadleaf_deciduous_temperate_shrub,3.0
11,0.0,89,broadleaf_deciduous_boreal_shrub,3.0
12,0.0,89,c3_arctic_grass,3.0
13,0.050668065953475394,89,c3_non-arctic_grass,3.0
14,57.205176320339554,89,c4_grass,3.0
15,7.271238469503174,89,c3_crop,3.0
16,0.5750707236964218,89,c3_irrigated,3.0
0,0.22993817080223283,90,not_vegetated,2.0
1,3.444602957121237,90,needleleaf_evergreen_temperate_tree,2.0
2,0.0,90,needleleaf_evergreen_boreal_tree,2.0
3,0.0,90,needleleaf_deciduous_boreal_tree,2.0
4,54.532527961248846,90,broadleaf_evergreen_tropical_tree,2.0
5,0.0,90,broadleaf_evergreen_temperate_tree,2.0
6,4.742820375780528,90,broadleaf_deciduous_tropical_tree,2.0
7,0.0,90,broadleaf_deciduous_temperate_tree,2.0
8,0.0,90,broadleaf_deciduous_boreal_tree,2.0
9,0.0,90,broadleaf_evergreen_shrub,2.0
10,1.4503381655373015e-10,90,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,90,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,90,c3_arctic_grass,2.0
13,0.0,90,c3_non-arctic_grass,2.0
14,35.552737879225255,90,c4_grass,2.0
15,1.4973726248608052,90,c3_crop,2.0
16,1.1429973495458157e-08,90,c3_irrigated,2.0
0,0.0,91,not_vegetated,1.0
1,0.3389429266414304,91,needleleaf_evergreen_temperate_tree,1.0
2,0.0,91,needleleaf_evergreen_boreal_tree,1.0
3,0.0,91,needleleaf_deciduous_boreal_tree,1.0
4,58.32777030016589,91,broadleaf_evergreen_tropical_tree,1.0
5,3.3212606380233742,91,broadleaf_evergreen_temperate_tree,1.0
6,1.0704367686919005,91,broadleaf_deciduous_tropical_tree,1.0
7,0.14772447578003178,91,broadleaf_deciduous_temperate_tree,1.0
8,0.0,91,broadleaf_deciduous_boreal_tree,1.0
9,0.0,91,broadleaf_evergreen_shrub,1.0
10,0.25245268002460186,91,broadleaf_deciduous_temperate_shrub,1.0
11,0.0,91,broadleaf_deciduous_boreal_shrub,1.0
12,0.0,91,c3_arctic_grass,1.0
13,22.172551979683327,91,c3_non-arctic_grass,1.0
14,7.765586555135897,91,c4_grass,1.0
15,1.9991396896066718,91,c3_crop,1.0
16,2.8220112999000326,91,c3_irrigated,1.0
0,6.107597066984383e-09,92,not_vegetated,2.0
1,0.0,92,needleleaf_evergreen_temperate_tree,2.0
2,0.0,92,needleleaf_evergreen_boreal_tree,2.0
3,0.0,92,needleleaf_deciduous_boreal_tree,2.0
4,94.13563580962065,92,broadleaf_evergreen_tropical_tree,2.0
5,0.0,92,broadleaf_evergreen_temperate_tree,2.0
6,0.003027692658360559,92,broadleaf_deciduous_tropical_tree,2.0
7,0.0,92,broadleaf_deciduous_temperate_tree,2.0
8,0.0,92,broadleaf_deciduous_boreal_tree,2.0
9,0.0,92,broadleaf_evergreen_shrub,2.0
10,6.227327334351607e-11,92,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,92,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,92,c3_arctic_grass,2.0
13,0.0,92,c3_non-arctic_grass,2.0
14,4.965654540014574,92,c4_grass,2.0
15,0.8956818919319623,92,c3_crop,2.0
16,0.0,92,c3_irrigated,2.0
0,8.60247236197432e-12,93,not_vegetated,2.0
1,0.0,93,needleleaf_evergreen_temperate_tree,2.0
2,0.0,93,needleleaf_evergreen_boreal_tree,2.0
3,0.0,93,needleleaf_deciduous_boreal_tree,2.0
4,98.5140406577957,93,broadleaf_evergreen_tropical_tree,2.0
5,0.0,93,broadleaf_evergreen_temperate_tree,2.0
6,0.018605856787545328,93,broadleaf_deciduous_tropical_tree,2.0
7,0.0,93,broadleaf_deciduous_temperate_tree,2.0
8,0.0,93,broadleaf_deciduous_boreal_tree,2.0
9,0.0,93,broadleaf_evergreen_shrub,2.0
10,0.0,93,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,93,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,93,c3_arctic_grass,2.0
13,0.0,93,c3_non-arctic_grass,2.0
14,1.4125774762780248,93,c4_grass,2.0
15,0.054558420610840874,93,c3_crop,2.0
16,0.00021758851929903553,93,c3_irrigated,2.0
0,0.0033923429080326487,94,not_vegetated,2.0
1,0.0,94,needleleaf_evergreen_temperate_tree,2.0
2,0.0,94,needleleaf_evergreen_boreal_tree,2.0
3,0.0,94,needleleaf_deciduous_boreal_tree,2.0
4,55.551090458683554,94,broadleaf_evergreen_tropical_tree,2.0
5,0.0,94,broadleaf_evergreen_temperate_tree,2.0
6,8.177717212397862,94,broadleaf_deciduous_tropical_tree,2.0
7,0.0,94,broadleaf_deciduous_temperate_tree,2.0
8,0.0,94,broadleaf_deciduous_boreal_tree,2.0
9,0.0,94,broadleaf_evergreen_shrub,2.0
10,0.0,94,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,94,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,94,c3_arctic_grass,2.0
13,0.0,94,c3_non-arctic_grass,2.0
14,22.76782561752177,94,c4_grass,2.0
15,12.499974394979803,94,c3_crop,2.0
16,0.0,94,c3_irrigated,2.0
0,0.00048050286165913646,95,not_vegetated,2.0
1,0.0,95,needleleaf_evergreen_temperate_tree,2.0
2,0.0,95,needleleaf_evergreen_boreal_tree,2.0
3,0.0,95,needleleaf_deciduous_boreal_tree,2.0
4,4.064432773158096,95,broadleaf_evergreen_tropical_tree,2.0
5,0.0,95,broadleaf_evergreen_temperate_tree,2.0
6,4.3018231998273215,95,broadleaf_deciduous_tropical_tree,2.0
7,0.0,95,broadleaf_deciduous_temperate_tree,2.0
8,0.0,95,broadleaf_deciduous_boreal_tree,2.0
9,0.0,95,broadleaf_evergreen_shrub,2.0
10,0.028009652780353285,95,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,95,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,95,c3_arctic_grass,2.0
13,0.012368689395876278,95,c3_non-arctic_grass,2.0
14,87.24745799430468,95,c4_grass,2.0
15,4.345427187672013,95,c3_crop,2.0
16,0.0,95,c3_irrigated,2.0
0,0.742298913311771,96,not_vegetated,3.0
1,0.0,96,needleleaf_evergreen_temperate_tree,3.0
2,0.0,96,needleleaf_evergreen_boreal_tree,3.0
3,0.0,96,needleleaf_deciduous_boreal_tree,3.0
4,4.342493548437785,96,broadleaf_evergreen_tropical_tree,3.0
5,1.7530009182786533e-07,96,broadleaf_evergreen_temperate_tree,3.0
6,2.0873083758537274,96,broadleaf_deciduous_tropical_tree,3.0
7,3.380949463468668e-08,96,broadleaf_deciduous_temperate_tree,3.0
8,0.0,96,broadleaf_deciduous_boreal_tree,3.0
9,0.0,96,broadleaf_evergreen_shrub,3.0
10,32.261074978457145,96,broadleaf_deciduous_temperate_shrub,3.0
11,0.0,96,broadleaf_deciduous_boreal_shrub,3.0
12,0.0,96,c3_arctic_grass,3.0
13,18.75381893035986,96,c3_non-arctic_grass,3.0
14,41.08305701594616,96,c4_grass,3.0
15,0.728432055758383,96,c3_crop,3.0
16,0.0015159684887479366,96,c3_irrigated,3.0
0,28.186489110410715,97,not_vegetated,3.0
1,0.0,97,needleleaf_evergreen_temperate_tree,3.0
2,0.0,97,needleleaf_evergreen_boreal_tree,3.0
3,0.0,97,needleleaf_deciduous_boreal_tree,3.0
4,0.4381290881798874,97,broadleaf_evergreen_tropical_tree,3.0
5,0.0,97,broadleaf_evergreen_temperate_tree,3.0
6,0.44332205349616816,97,broadleaf_deciduous_tropical_tree,3.0
7,0.0,97,broadleaf_deciduous_temperate_tree,3.0
8,0.0,97,broadleaf_deciduous_boreal_tree,3.0
9,0.0,97,broadleaf_evergreen_shrub,3.0
10,46.63761971046814,97,broadleaf_deciduous_temperate_shrub,3.0
11,0.0,97,broadleaf_deciduous_boreal_shrub,3.0
12,0.0,97,c3_arctic_grass,3.0
13,0.006609924021187652,97,c3_non-arctic_grass,3.0
14,24.10101751228511,97,c4_grass,3.0
15,0.18597640901656043,97,c3_crop,3.0
16,0.0008361921222261064,97,c3_irrigated,3.0
0,0.0,98,not_vegetated,1.0
1,0.03667298601993488,98,needleleaf_evergreen_temperate_tree,1.0
2,0.0,98,needleleaf_evergreen_boreal_tree,1.0
3,0.0,98,needleleaf_deciduous_boreal_tree,1.0
4,50.7240823390558,98,broadleaf_evergreen_tropical_tree,1.0
5,0.0,98,broadleaf_evergreen_temperate_tree,1.0
6,0.5177834981163376,98,broadleaf_deciduous_tropical_tree,1.0
7,0.0,98,broadleaf_deciduous_temperate_tree,1.0
8,0.0,98,broadleaf_deciduous_boreal_tree,1.0
9,0.0,98,broadleaf_evergreen_shrub,1.0
10,0.010270857037899268,98,broadleaf_deciduous_temperate_shrub,1.0
11,0.0,98,broadleaf_deciduous_boreal_shrub,1.0
12,0.0,98,c3_arctic_grass,1.0
13,0.0,98,c3_non-arctic_grass,1.0
14,14.810268143250362,98,c4_grass,1.0
15,27.35340523790714,98,c3_crop,1.0
16,4.043771309298893,98,c3_irrigated,1.0
0,0.013096594612912238,99,not_vegetated,1.0
1,0.013968646900078652,99,needleleaf_evergreen_temperate_tree,1.0
2,0.0,99,needleleaf_evergreen_boreal_tree,1.0
3,0.0,99,needleleaf_deciduous_boreal_tree,1.0
4,80.18371595738375,99,broadleaf_evergreen_tropical_tree,1.0
5,0.0,99,broadleaf_evergreen_temperate_tree,1.0
6,0.5262103025916169,99,broadleaf_deciduous_tropical_tree,1.0
7,0.0,99,broadleaf_deciduous_temperate_tree,1.0
8,0.0,99,broadleaf_deciduous_boreal_tree,1.0
9,0.0,99,broadleaf_evergreen_shrub,1.0
10,0.0011204546720448147,99,broadleaf_deciduous_temperate_shrub,1.0
11,0.0,99,broadleaf_deciduous_boreal_shrub,1.0
12,0.0,99,c3_arctic_grass,1.0
13,0.0,99,c3_non-arctic_grass,1.0
14,10.351940248883366,99,c4_grass,1.0
15,8.506957258139671,99,c3_crop,1.0
16,0.02187190393849932,99,c3_irrigated,1.0
0,0.03362614967813153,100,not_vegetated,1.0
1,0.0,100,needleleaf_evergreen_temperate_tree,1.0
2,0.0,100,needleleaf_evergreen_boreal_tree,1.0
3,0.0,100,needleleaf_deciduous_boreal_tree,1.0
4,77.86059219692095,100,broadleaf_evergreen_tropical_tree,1.0
5,0.0,100,broadleaf_evergreen_temperate_tree,1.0
6,0.5539907001674214,100,broadleaf_deciduous_tropical_tree,1.0
7,0.0,100,broadleaf_deciduous_temperate_tree,1.0
8,0.0,100,broadleaf_deciduous_boreal_tree,1.0
9,0.0,100,broadleaf_evergreen_shrub,1.0
10,0.008354389379424485,100,broadleaf_deciduous_temperate_shrub,1.0
11,0.0,100,broadleaf_deciduous_boreal_shrub,1.0
12,0.0,100,c3_arctic_grass,1.0
13,0.15758341116348112,100,c3_non-arctic_grass,1.0
14,19.319686072826073,100,c4_grass,1.0
15,0.0661670533735132,100,c3_crop,1.0
16,0.0,100,c3_irrigated,1.0
0,4.493305076971876e-11,101,not_vegetated,2.0
1,0.0,101,needleleaf_evergreen_temperate_tree,2.0
2,0.0,101,needleleaf_evergreen_boreal_tree,2.0
3,0.0,101,needleleaf_deciduous_boreal_tree,2.0
4,27.078690272267696,101,broadleaf_evergreen_tropical_tree,2.0
5,0.0,101,broadleaf_evergreen_temperate_tree,2.0
6,22.722099088379316,101,broadleaf_deciduous_tropical_tree,2.0
7,0.0,101,broadleaf_deciduous_temperate_tree,2.0
8,0.0,101,broadleaf_deciduous_boreal_tree,2.0
9,0.0,101,broadleaf_evergreen_shrub,2.0
10,0.0,101,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,101,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,101,c3_arctic_grass,2.0
13,0.0,101,c3_non-arctic_grass,2.0
14,48.621664184184034,101,c4_grass,2.0
15,1.5775464418785887,101,c3_crop,2.0
16,0.0,101,c3_irrigated,2.0
0,0.0,102,not_vegetated,1.0
1,0.0,102,needleleaf_evergreen_temperate_tree,1.0
2,0.0,102,needleleaf_evergreen_boreal_tree,1.0
3,0.0,102,needleleaf_deciduous_boreal_tree,1.0
4,48.45646586234207,102,broadleaf_evergreen_tropical_tree,1.0
5,0.0,102,broadleaf_evergreen_temperate_tree,1.0
6,0.6454402110592907,102,broadleaf_deciduous_tropical_tree,1.0
7,0.0,102,broadleaf_deciduous_temperate_tree,1.0
8,0.0,102,broadleaf_deciduous_boreal_tree,1.0
9,0.0,102,broadleaf_evergreen_shrub,1.0
10,0.0,102,broadleaf_deciduous_temperate_shrub,1.0
11,0.0,102,broadleaf_deciduous_boreal_shrub,1.0
12,0.0,102,c3_arctic_grass,1.0
13,0.001408341893316192,102,c3_non-arctic_grass,1.0
14,24.806573116290004,102,c4_grass,1.0
15,17.426490940883784,102,c3_crop,1.0
16,2.54761815085675,102,c3_irrigated,1.0
0,0.0,103,not_vegetated,2.0
1,0.0,103,needleleaf_evergreen_temperate_tree,2.0
2,0.0,103,needleleaf_evergreen_boreal_tree,2.0
3,0.0,103,needleleaf_deciduous_boreal_tree,2.0
4,7.175947484127725,103,broadleaf_evergreen_tropical_tree,2.0
5,0.0,103,broadleaf_evergreen_temperate_tree,2.0
6,7.7360789352714345,103,broadleaf_deciduous_tropical_tree,2.0
7,0.0,103,broadleaf_deciduous_temperate_tree,2.0
8,0.0,103,broadleaf_deciduous_boreal_tree,2.0
9,0.0,103,broadleaf_evergreen_shrub,2.0
10,0.000785179322184917,103,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,103,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,103,c3_arctic_grass,2.0
13,0.0,103,c3_non-arctic_grass,2.0
14,77.53909787462946,103,c4_grass,2.0
15,7.355316599347762,103,c3_crop,2.0
16,0.05798405226891992,103,c3_irrigated,2.0
0,70.7693965618518,104,not_vegetated,3.0
1,0.0,104,needleleaf_evergreen_temperate_tree,3.0
2,0.0,104,needleleaf_evergreen_boreal_tree,3.0
3,0.0,104,needleleaf_deciduous_boreal_tree,3.0
4,0.005257173958504377,104,broadleaf_evergreen_tropical_tree,3.0
5,0.0,104,broadleaf_evergreen_temperate_tree,3.0
6,0.0,104,broadleaf_deciduous_tropical_tree,3.0
7,0.0,104,broadleaf_deciduous_temperate_tree,3.0
8,0.0,104,broadleaf_deciduous_boreal_tree,3.0
9,0.0,104,broadleaf_evergreen_shrub,3.0
10,12.020606195476812,104,broadleaf_deciduous_temperate_shrub,3.0
11,0.0,104,broadleaf_deciduous_boreal_shrub,3.0
12,0.0,104,c3_arctic_grass,3.0
13,0.33114012630332296,104,c3_non-arctic_grass,3.0
14,16.871947794799976,104,c4_grass,3.0
15,0.0016521476095690824,104,c3_crop,3.0
16,0.0,104,c3_irrigated,3.0
0,0.0,105,not_vegetated,2.0
1,0.0,105,needleleaf_evergreen_temperate_tree,2.0
2,0.0,105,needleleaf_evergreen_boreal_tree,2.0
3,0.0,105,needleleaf_deciduous_boreal_tree,2.0
4,0.0,105,broadleaf_evergreen_tropical_tree,2.0
5,0.0,105,broadleaf_evergreen_temperate_tree,2.0
6,0.0,105,broadleaf_deciduous_tropical_tree,2.0
7,0.0,105,broadleaf_deciduous_temperate_tree,2.0
8,0.0,105,broadleaf_deciduous_boreal_tree,2.0
9,0.0,105,broadleaf_evergreen_shrub,2.0
10,0.0,105,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,105,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,105,c3_arctic_grass,2.0
13,0.0,105,c3_non-arctic_grass,2.0
14,-7.105427357601002e-15,105,c4_grass,2.0
15,0.0,105,c3_crop,2.0
16,0.0,105,c3_irrigated,2.0
0,2.5264115451923317,106,not_vegetated,2.0
1,0.0,106,needleleaf_evergreen_temperate_tree,2.0
2,0.0,106,needleleaf_evergreen_boreal_tree,2.0
3,0.0,106,needleleaf_deciduous_boreal_tree,2.0
4,29.33431499296125,106,broadleaf_evergreen_tropical_tree,2.0
5,0.0,106,broadleaf_evergreen_temperate_tree,2.0
6,0.46620453154949115,106,broadleaf_deciduous_tropical_tree,2.0
7,0.0,106,broadleaf_deciduous_temperate_tree,2.0
8,0.0,106,broadleaf_deciduous_boreal_tree,2.0
9,0.0,106,broadleaf_evergreen_shrub,2.0
10,0.012669476536668499,106,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,106,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,106,c3_arctic_grass,2.0
13,0.03977546706384767,106,c3_non-arctic_grass,2.0
14,42.86700465238542,106,c4_grass,2.0
15,14.475730857208887,106,c3_crop,2.0
16,6.547185257678573,106,c3_irrigated,2.0
0,4.440892098500626e-16,107,not_vegetated,2.0
1,0.0,107,needleleaf_evergreen_temperate_tree,2.0
2,0.0,107,needleleaf_evergreen_boreal_tree,2.0
3,0.0,107,needleleaf_deciduous_boreal_tree,2.0
4,14.072738409323861,107,broadleaf_evergreen_tropical_tree,2.0
5,0.0,107,broadleaf_evergreen_temperate_tree,2.0
6,0.3328419751708638,107,broadleaf_deciduous_tropical_tree,2.0
7,0.0,107,broadleaf_deciduous_temperate_tree,2.0
8,0.0,107,broadleaf_deciduous_boreal_tree,2.0
9,0.0,107,broadleaf_evergreen_shrub,2.0
10,0.011942383446988485,107,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,107,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,107,c3_arctic_grass,2.0
13,8.958547792481397e-11,107,c3_non-arctic_grass,2.0
14,54.73995643814028,107,c4_grass,2.0
15,20.62181667431664,107,c3_crop,2.0
16,4.819281698385665,107,c3_irrigated,2.0
0,0.0,108,not_vegetated,2.0
1,0.24825925856084907,108,needleleaf_evergreen_temperate_tree,2.0
2,0.0,108,needleleaf_evergreen_boreal_tree,2.0
3,0.0,108,needleleaf_deciduous_boreal_tree,2.0
4,33.656635154898275,108,broadleaf_evergreen_tropical_tree,2.0
5,0.0,108,broadleaf_evergreen_temperate_tree,2.0
6,0.9731962691917175,108,broadleaf_deciduous_tropical_tree,2.0
7,0.0,108,broadleaf_deciduous_temperate_tree,2.0
8,0.0,108,broadleaf_deciduous_boreal_tree,2.0
9,0.0,108,broadleaf_evergreen_shrub,2.0
10,0.0,108,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,108,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,108,c3_arctic_grass,2.0
13,0.005579824361571544,108,c3_non-arctic_grass,2.0
14,31.86570248018519,108,c4_grass,2.0
15,23.762623064439367,108,c3_crop,2.0
16,7.173463333183977,108,c3_irrigated,2.0
0,1.6915831901886946e-08,109,not_vegetated,2.0
1,0.04929756758623709,109,needleleaf_evergreen_temperate_tree,2.0
2,0.0,109,needleleaf_evergreen_boreal_tree,2.0
3,0.0,109,needleleaf_deciduous_boreal_tree,2.0
4,28.41928038276931,109,broadleaf_evergreen_tropical_tree,2.0
5,0.0,109,broadleaf_evergreen_temperate_tree,2.0
6,2.9654622087357674,109,broadleaf_deciduous_tropical_tree,2.0
7,0.0,109,broadleaf_deciduous_temperate_tree,2.0
8,0.0,109,broadleaf_deciduous_boreal_tree,2.0
9,0.0,109,broadleaf_evergreen_shrub,2.0
10,8.715702742856379e-10,109,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,109,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,109,c3_arctic_grass,2.0
13,0.10504687628449835,109,c3_non-arctic_grass,2.0
14,58.099294463889514,109,c4_grass,2.0
15,9.719584904294782,109,c3_crop,2.0
16,0.16539667578940664,109,c3_irrigated,2.0
0,3.176777130934103e-06,110,not_vegetated,2.0
1,0.0,110,needleleaf_evergreen_temperate_tree,2.0
2,0.0,110,needleleaf_evergreen_boreal_tree,2.0
3,0.0,110,needleleaf_deciduous_boreal_tree,2.0
4,8.463080854571226,110,broadleaf_evergreen_tropical_tree,2.0
5,0.0,110,broadleaf_evergreen_temperate_tree,2.0
6,3.6795880949703346,110,broadleaf_deciduous_tropical_tree,2.0
7,0.0,110,broadleaf_deciduous_temperate_tree,2.0
8,0.0,110,broadleaf_deciduous_boreal_tree,2.0
9,0.0,110,broadleaf_evergreen_shrub,2.0
10,4.947282293134205e-05,110,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,110,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,110,c3_arctic_grass,2.0
13,0.0,110,c3_non-arctic_grass,2.0
14,67.1224155335452,110,c4_grass,2.0
15,20.73486281533893,110,c3_crop,2.0
16,5.197424185476862e-08,110,c3_irrigated,2.0
0,0.0,111,not_vegetated,2.0
1,0.0,111,needleleaf_evergreen_temperate_tree,2.0
2,0.0,111,needleleaf_evergreen_boreal_tree,2.0
3,0.0,111,needleleaf_deciduous_boreal_tree,2.0
4,1.7615313604968001,111,broadleaf_evergreen_tropical_tree,2.0
5,0.0,111,broadleaf_evergreen_temperate_tree,2.0
6,0.24201401829175584,111,broadleaf_deciduous_tropical_tree,2.0
7,0.0,111,broadleaf_deciduous_temperate_tree,2.0
8,0.0,111,broadleaf_deciduous_boreal_tree,2.0
9,0.0,111,broadleaf_evergreen_shrub,2.0
10,0.0,111,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,111,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,111,c3_arctic_grass,2.0
13,0.08379800083708801,111,c3_non-arctic_grass,2.0
14,53.36375035918046,111,c4_grass,2.0
15,42.969288930728155,111,c3_crop,2.0
16,0.47212094394945986,111,c3_irrigated,2.0
0,1.3902349189096909e-08,112,not_vegetated,3.0
1,0.0,112,needleleaf_evergreen_temperate_tree,3.0
2,0.0,112,needleleaf_evergreen_boreal_tree,3.0
3,0.0,112,needleleaf_deciduous_boreal_tree,3.0
4,1.6122530580218255,112,broadleaf_evergreen_tropical_tree,3.0
5,0.0,112,broadleaf_evergreen_temperate_tree,3.0
6,0.8959440009501468,112,broadleaf_deciduous_tropical_tree,3.0
7,0.0,112,broadleaf_deciduous_temperate_tree,3.0
8,0.0,112,broadleaf_deciduous_boreal_tree,3.0
9,0.0,112,broadleaf_evergreen_shrub,3.0
10,0.08256029664266175,112,broadleaf_deciduous_temperate_shrub,3.0
11,0.0,112,broadleaf_deciduous_boreal_shrub,3.0
12,0.0,112,c3_arctic_grass,3.0
13,0.001341068930041768,112,c3_non-arctic_grass,3.0
14,59.36335853310558,112,c4_grass,3.0
15,37.191440819780276,112,c3_crop,3.0
16,0.5655064705666522,112,c3_irrigated,3.0
0,0.0,113,not_vegetated,1.0
1,4.120429144921011,113,needleleaf_evergreen_temperate_tree,1.0
2,0.0,113,needleleaf_evergreen_boreal_tree,1.0
3,0.0,113,needleleaf_deciduous_boreal_tree,1.0
4,60.17666627720402,113,broadleaf_evergreen_tropical_tree,1.0
5,0.0,113,broadleaf_evergreen_temperate_tree,1.0
6,7.118168552452378,113,broadleaf_deciduous_tropical_tree,1.0
7,0.0,113,broadleaf_deciduous_temperate_tree,1.0
8,0.0,113,broadleaf_deciduous_boreal_tree,1.0
9,0.0,113,broadleaf_evergreen_shrub,1.0
10,0.0,113,broadleaf_deciduous_temperate_shrub,1.0
11,0.0,113,broadleaf_deciduous_boreal_shrub,1.0
12,0.0,113,c3_arctic_grass,1.0
13,6.221967694249791e-10,113,c3_non-arctic_grass,1.0
14,27.61338618722889,113,c4_grass,1.0
15,0.7787667751916493,113,c3_crop,1.0
16,0.0,113,c3_irrigated,1.0
0,0.6117407498659961,114,not_vegetated,2.0
1,0.7785582822551844,114,needleleaf_evergreen_temperate_tree,2.0
2,0.0,114,needleleaf_evergreen_boreal_tree,2.0
3,0.0,114,needleleaf_deciduous_boreal_tree,2.0
4,17.793560278295114,114,broadleaf_evergreen_tropical_tree,2.0
5,0.1866071405191973,114,broadleaf_evergreen_temperate_tree,2.0
6,1.7774787169113662,114,broadleaf_deciduous_tropical_tree,2.0
7,0.015210356587290304,114,broadleaf_deciduous_temperate_tree,2.0
8,0.0,114,broadleaf_deciduous_boreal_tree,2.0
9,0.0,114,broadleaf_evergreen_shrub,2.0
10,0.005263932879221039,114,broadleaf_deciduous_temperate_shrub,2.0
11,0.0,114,broadleaf_deciduous_boreal_shrub,2.0
12,0.0,114,c3_arctic_grass,2.0
13,1.07366723223448,114,c3_non-arctic_grass,2.0
14,63.39583574433026,114,c4_grass,2.0
15,5.421593388134485,114,c3_crop,2.0
16,2.9652432213276283,114,c3_irrigated,2.0
0,0.006529027788755406,115,not_vegetated,2.0
1,0.0,115,needleleaf_evergreen_temperate_tree,2.0
2,0.0,115,needleleaf_evergreen_boreal_tree,2.0
3,0.0,115,needleleaf_deciduous_boreal_tree,2.0
4,9.239783223251342,115,broadleaf_evergreen_tropical_tree,2.0
5,0.0,115,broadleaf_evergreen_temperate_tree,2.0
6,10.71056527962962,115,broadleaf_deciduous_tropical_tree,2.0
